Estado;Cidade;Serventia;Tipo de Certidao;Forma de Entrega;Valor
Rio Grande do Sul;Harmonia;SERVIÇOS NOTARIAIS E REGISTRAIS DE HARMONIA;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Herval;TABELIONATO DE PROTESTO DE HERVAL;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Horizontina;TABELIONATO DE PROTESTO DE HORIZONTINA;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Hulha Negra;SERVIÇO NOTARIAL E REGISTRAL DE HULHA NEGRA;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Humaitá;OFÍCIO DOS REGISTROS PÚBLICOS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Ibiaçá;OFÍCIO DOS REGISTROS PÚBLICOS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Ibiraiaras;TABELIONATO DE PROTESTO;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Ibirapuitã;SERVIÇO NOTARIAL, DE PROTESTO E REGISTROS DE IBIRAPUITÃ;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Ibirubá;TABELIONATO DE NOTAS E PROTESTOS E RCPN DE IBIRUBÁ;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Igrejinha;TABELIONATO DE NOTAS E PROTESTO DE TÍTULOS DE IGREJINHA;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Ijuí;TABELIONATO DE PROTESTOS DE IJUÍ;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Ilópolis;TABELIONATO DE NOTAS DE ILOPOLIS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Imbé;Serviços Notariais e de Registros de Imbé;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Imigrante;CARTORIO IMIGRANTE;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Independência;INDEPENDÊNCIA TABELIONATO;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Inhacorá;SERVIÇOS NOTARIAIS E DE REGISTROS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Ipê;Cartorio Rodrigo Zanotto Mondadori;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Iraí;cartório dos registros públicos de Iraí;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Itacurubi;SERVICO NOTARIAL E DE REGISTRO DE ITACURUBI;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Itaqui;TABELIONATO DE PROTESTO DE ITAQUI;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Ivoti;TABELIONATO DE NOTAS E DE PROTESTOS DE IVOTI;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Jaboticaba;SERVIÇOS NOTARIAIS E DE REGISTRO;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Jacutinga;TABELIONATO DE PROTESTOS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Jaguarão;Tabelionato Brodt;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Jaguari;TABELIONATO DE PROTESTO DE JAGUARI;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Jaquirana;SERVIÇO NOTARIAL E DE REGISTRO DE JAQUIRANA;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Jóia;OFÍCIO DOS REGISTROS ESPECIAIS E TABELIONATO DE NOTAS E PROTESTOS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Júlio de Castilhos;REGISTRO CIVIL DAS PESSOAS NATURAIS E ESPECIAIS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Lagoa Vermelha;TABELIONATO DE PROTESTOS DE LAGOA VERMELHA;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Lajeado;TABELIONATO KLEIN;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Lavras do Sul;TABELIONATO DE PROTESTOS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Liberato Salzano;OFICIO DE SEDE MUNICIPAL;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Machadinho;TABELIONATO DE PROTESTOS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Manoel Viana;TABELIONATO DE PROTESTOS DE MANOEL VIANA;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Maquiné;SERVIÇO NOTARIAL E DE REGISTRO DE MAQUINÉ;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Marau;REGISTRO DE IMÓVEIS E ANEXOS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Marcelino Ramos;ZANIN SERVIÇO NOTARIAL;Certidão de Protesto;E-mail;100
