Estado;Cidade;Serventia;Tipo de Certidao;Forma de Entrega;Valor
Maranhão;São Vicente Ferrer;SERVENTIA EXTRAJUDICIAL DE SÃO VICENTE FERRER;Certidão de Protesto;E-mail;100
Maranhão;Satubinha;SERVENTIA EXTRAJUDICIAL DE OFÍCIO ÚNICO;Certidão de Protesto;E-mail;100
Maranhão;Senador Alexandre Costa;SERVENTIA EXTRAJUDICIAL DE SENADOR ALEXANDRE COSTA;Certidão de Protesto;E-mail;100
Maranhão;Senador La Rocque;SERVENTIA EXTRAJUDICIAL DE SENADOR LA ROCQUE;Certidão de Protesto;E-mail;100
Maranhão;Sítio Novo;SERVENTIA EXTRAJUDICIAL DE SITIO NOVO;Certidão de Protesto;E-mail;100
Maranhão;Sucupira do Norte;SERVENTIA EXTRAJUDICIAL DE SUCUPIRA DO NORTE;Certidão de Protesto;E-mail;100
Maranhão;Sucupira do Riachão;cartório de ofício único de Sucupira do Riachão;Certidão de Protesto;E-mail;100
Maranhão;Tasso Fragoso;SERVENTIA NOTARIAL E REGISTRAL DE TASSO FRAGOSO;Certidão de Protesto;E-mail;100
Maranhão;Timbiras;SERVENTIA EXTRAJUDICIAL DE TIMBIRAS;Certidão de Protesto;E-mail;100
Maranhão;Timon;3 OFICIO EXTRAJUDICIAL DE TIMON;Certidão de Protesto;E-mail;100
Maranhão;Trizidela do Vale;CARTÓRIO DE OFÍCIO ÚNICO DE TRIZIDELA DO VALE;Certidão de Protesto;E-mail;100
Maranhão;Tufilândia;Cartório Extrajudicial;Certidão de Protesto;E-mail;100
Maranhão;Tuntum;1º Ofício Extrajudicial de Tuntum;Certidão de Protesto;E-mail;100
Maranhão;Turiaçu;SERVENTIA EXTRAJUDICIAL DO OFÍCIO ÚNICO DE TURIAÇU;Certidão de Protesto;E-mail;100
Maranhão;Turilândia;SERVENTIA EXTRAJUDICIAL DE TURILÂNDIA;Certidão de Protesto;E-mail;100
Maranhão;Tutoia;CARTORIO OFÍCIO ÚNICO DE TUTÓIA;Certidão de Protesto;E-mail;100
Maranhão;Urbano Santos;SERVENTIA EXTRAJUDICIAL DE OFÍCIO ÚNICO;Certidão de Protesto;E-mail;100
Maranhão;Vargem Grande;CARTORIO 1º OFICIO;Certidão de Protesto;E-mail;100
Maranhão;Viana;VIANA CARTÓRIO DO 1º OFÍCIO;Certidão de Protesto;E-mail;100
Maranhão;Vila Nova dos Martírios;SERVENTIA EXTRAJUDICIAL DE VILA NOVA DOS MARTIRIOS;Certidão de Protesto;E-mail;100
Maranhão;Vitória do Mearim;SERVENTIA EXTRAJUDICIAL DE VITÓRIA DO MEARIM;Certidão de Protesto;E-mail;100
Maranhão;Vitorino Freire;1º OFÍCIO EXTRAJUDICIAL DE VITORINO FREIRE;Certidão de Protesto;E-mail;100
Maranhão;Zé Doca;1º OFÍCIO EXTRAJUDICIAL DE ZÉ DOCA;Certidão de Protesto;E-mail;100
